Time,H,Q
40586.25,0.49,217.63
40586.29167,0.6,257.29
40586.33333,0.66,280.31
40586.375,0.7,296.22
40586.41667,0.63,268.68
40586.45833,0.58,249.83
40586.5,0.5,221.1
40586.54167,0.34,168.9
40586.58333,0.2,128.98
40586.625,0.11,106.15
40586.66667,0.03,87.73
40586.70833,0.01,83.4
40586.75,0,81.27
40586.79167,0.05,92.17
40586.83333,0.18,123.71
40586.875,0.23,137.08
40586.91667,0.29,154.02
40586.95833,0.35,171.95
40587,0.36,175.04
40587.04167,0.37,178.15
40587.08333,0.43,197.4
40587.125,0.41,190.87
40587.16667,0.46,207.39
40587.20833,0.46,207.39
40587.25,0.49,217.63
40587.29167,0.59,253.54
40587.33333,0.47,210.77
40587.375,0.54,235.24
40587.41667,0.55,238.85
40587.45833,0.44,200.7
40587.5,0.42,194.12
40587.54167,0.29,154.02
40587.58333,0.14,113.52
40587.625,0.02,85.55
40587.66667,-0.09,63.39
40587.70833,-0.17,49.35
40587.75,-0.21,42.99
40587.79167,-0.27,34.27
40587.83333,-0.26,35.65
40587.875,-0.18,47.72
40587.91667,-0.13,56.15
40587.95833,-0.02,77.11
40588,0.1,103.76
40588.04167,0.16,118.56
40588.08333,0.23,137.08
40588.125,0.29,154.02
40588.16667,0.27,148.27
40588.20833,0.29,154.02
40588.25,0.32,162.86
40588.29167,0.29,154.02
40588.33333,0.31,159.89
40588.375,0.37,178.15
40588.41667,0.35,171.95
40588.45833,0.36,175.04
40588.5,0.36,175.04
40588.54167,0.26,145.43
40588.58333,0.21,131.65
40588.625,0.12,108.58
40588.66667,0.01,83.4
40588.70833,-0.11,59.71
40588.75,-0.21,42.99
40588.79167,-0.28,32.91
40588.83333,-0.33,26.54
40588.875,-0.34,25.35
40588.91667,-0.31,29.01
40588.95833,-0.15,52.69
40589,0.01,83.4
40589.04167,0.19,126.33
40589.08333,0.29,154.02
40589.125,0.37,178.15
40589.16667,0.38,181.29
40589.20833,0.4,187.65
40589.25,0.43,197.4
40589.29167,0.34,168.9
40589.33333,0.34,168.9
40589.375,0.39,184.45
40589.41667,0.4,187.65
40589.45833,0.44,200.7
40589.5,0.54,235.24
40589.54167,0.45,204.03
40589.58333,0.45,204.03
40589.625,0.42,194.12
40589.66667,0.25,142.62
40589.70833,0.1,103.76
40589.75,-0.06,69.1
40589.79167,-0.18,47.72
40589.83333,-0.29,31.58
40589.875,-0.34,25.35
40589.91667,-0.35,24.18
40589.95833,-0.32,27.76
40590,-0.16,51.01
40590.04167,0.04,89.94
40590.08333,0.2,128.98
40590.125,0.34,168.9
40590.16667,0.41,190.87
40590.20833,0.37,178.15
40590.25,0.34,168.9
40590.29167,0.27,148.27
40590.33333,0.11,106.15
40590.375,0.07,96.72
40590.41667,0.05,92.17
40590.45833,0.22,134.35
40590.5,0.31,159.89
40590.54167,0.46,207.39
40590.58333,0.56,242.48
40590.625,0.54,235.24
40590.66667,0.43,197.4
40590.70833,0.28,151.13
40590.75,0.11,106.15
40590.79167,-0.05,71.06
40590.83333,-0.23,39.97
40590.875,-0.31,29.01
40590.91667,-0.33,26.54
40590.95833,-0.34,25.35
40591,-0.31,29.01
40591.04167,-0.14,54.41
40591.08333,0.13,111.03
40591.125,0.31,159.89
40591.16667,0.41,190.87
40591.20833,0.45,204.03
40591.25,0.36,175.04
40591.29167,0.25,142.62
40591.33333,0.19,126.33
40591.375,0.08,99.04
40591.41667,0.04,89.94
40591.45833,0.12,108.58
40591.5,0.28,151.13
40591.54167,0.43,197.4
40591.58333,0.59,253.54
40591.625,0.65,276.41
40591.66667,0.61,261.06
40591.70833,0.5,221.1
40591.75,0.32,162.86
40591.79167,0.13,111.03
40591.83333,-0.06,69.1
40591.875,-0.22,41.47
40591.91667,-0.3,30.28
40591.95833,-0.33,26.54
40592,-0.31,29.01
40592.04167,-0.11,59.71
40592.08333,0.17,121.12
40592.125,0.45,204.03
40592.16667,0.61,261.06
40592.20833,0.7,296.22
40592.25,0.63,268.68
40592.29167,0.51,224.59
40592.33333,0.41,190.87
40592.375,0.3,156.94
40592.41667,0.19,126.33
40592.45833,0.21,131.65
40592.5,0.32,162.86
40592.54167,0.43,197.4
40592.58333,0.67,284.25
40592.625,0.78,329.33
40592.66667,0.95,405.54
40592.70833,0.91,386.89
40592.75,0.86,364.21
40592.79167,0.74,312.56
40592.83333,0.7,296.22
40592.875,0.74,312.56
40592.91667,0.86,364.21
40592.95833,0.96,410.27
40593,1.09,474.24
40593.04167,1.2,531.99
40593.08333,1.28,576.08
40593.125,1.32,598.78
40593.16667,1.42,657.45
40593.20833,1.46,681.69
40593.25,1.42,657.45
40593.29167,1.35,616.09
40593.33333,1.27,570.47
40593.375,1.18,521.25
40593.41667,1.07,464.1
40593.45833,0.94,400.84
40593.5,0.83,350.92
40593.54167,0.83,350.92
40593.58333,0.78,329.33
40593.625,0.85,359.75
40593.66667,0.93,396.16
40593.70833,0.92,391.51
40593.75,0.91,386.89
40593.79167,0.76,320.89
40593.83333,0.57,246.14
40593.875,0.44,200.7
40593.91667,0.33,165.87
40593.95833,0.3,156.94
40594,0.25,142.62
40594.04167,0.23,137.08
40594.08333,0.23,137.08
40594.125,0.33,165.87
40594.16667,0.49,217.63
40594.20833,0.68,288.21
40594.25,0.69,292.2
40594.29167,0.56,242.48
40594.33333,0.39,184.45
40594.375,0.26,145.43
40594.41667,0.14,113.52
40594.45833,0.05,92.17
40594.5,-0.02,77.11
40594.54167,0.05,92.17
40594.58333,0.12,108.58
40594.625,0.39,184.45
40594.66667,0.53,231.67
40594.70833,0.74,312.56
40594.75,0.69,292.2
40594.79167,0.6,257.29
40594.83333,0.45,204.03
40594.875,0.28,151.13
40594.91667,0.13,111.03
40594.95833,0.02,85.55
40595,-0.04,73.05
40595.04167,-0.05,71.06
40595.08333,0,81.27
40595.125,0.2,128.98
40595.16667,0.4,187.65
40595.20833,0.58,249.83
40595.25,0.66,280.31
40595.29167,0.55,238.85
40595.33333,0.35,171.95
40595.375,0.16,118.56
40595.41667,0.04,89.94
40595.45833,-0.05,71.06
40595.5,-0.13,56.15
40595.54167,-0.12,57.92
40595.58333,-0.09,63.39
40595.625,0.06,94.43
40595.66667,0.27,148.27
40595.70833,0.45,204.03
40595.75,0.56,242.48
40595.79167,0.54,235.24
40595.83333,0.41,190.87
40595.875,0.26,145.43
40595.91667,0.13,111.03
40595.95833,0.01,83.4
40596,-0.08,65.26
40596.04167,-0.09,63.39
40596.08333,-0.08,65.26
40596.125,0.08,99.04
40596.16667,0.34,168.9
40596.20833,0.5,221.1
40596.25,0.67,284.25
40596.29167,0.61,261.06
40596.33333,0.45,204.03
40596.375,0.25,142.62
40596.41667,0.04,89.94
40596.45833,-0.1,61.54
40596.5,-0.15,52.69
40596.54167,-0.13,56.15
40596.58333,-0.16,51.01
40596.625,-0.11,59.71
40596.66667,0.02,85.55
40596.70833,0.18,123.71
40596.75,0.42,194.12
40596.79167,0.42,194.12
40596.83333,0.36,175.04
40596.875,0.3,156.94
40596.91667,0.18,123.71
40596.95833,0.05,92.17
40597,-0.04,73.05
40597.04167,-0.09,63.39
40597.08333,-0.07,67.17
40597.125,0.04,89.94
40597.16667,0.3,156.94
40597.20833,0.46,207.39
40597.25,0.61,261.06
40597.29167,0.64,272.53
40597.33333,0.58,249.83
40597.375,0.39,184.45
40597.41667,0.14,113.52
40597.45833,-0.02,77.11
40597.5,-0.07,67.17
40597.54167,-0.12,57.92
40597.58333,-0.18,47.72
40597.625,-0.31,29.01
40597.66667,-0.06,69.1
40597.70833,0.1,103.76
40597.75,0.2,128.98
40597.79167,0.31,159.89
40597.83333,0.34,168.9
40597.875,0.29,154.02
40597.91667,0.24,139.84
40597.95833,0.15,116.02
40598,0.07,96.72
40598.04167,0.01,83.4
40598.08333,0.03,87.73
40598.125,0.15,116.02
40598.16667,0.25,142.62
40598.20833,0.45,204.03
40598.25,0.63,268.68
40598.29167,0.62,264.85
40598.33333,0.58,249.83
40598.375,0.48,214.19
40598.41667,0.27,148.27
40598.45833,0.15,116.02
40598.5,0.03,87.73
40598.54167,-0.1,61.54
40598.58333,-0.17,49.35
40598.625,-0.2,44.54
40598.66667,-0.18,47.72
40598.70833,-0.11,59.71
40598.75,0,81.27
40598.79167,0.08,99.04
40598.83333,0.2,128.98
40598.875,0.22,134.35
40598.91667,0.25,142.62
40598.95833,0.19,126.33
40599,0.16,118.56
40599.04167,0.15,116.02
40599.08333,0.16,118.56
40599.125,0.19,126.33
40599.16667,0.29,154.02
40599.20833,0.46,207.39
40599.25,0.56,242.48
40599.29167,0.62,264.85
40599.33333,0.7,296.22
40599.375,0.65,276.41
40599.41667,0.47,210.77
40599.45833,0.36,175.04
40599.5,0.24,139.84
40599.54167,0.08,99.04
40599.58333,-0.05,71.06
40599.625,-0.1,61.54
40599.66667,-0.17,49.35
40599.70833,-0.19,46.11
40599.75,-0.16,51.01
40599.79167,-0.14,54.41
40599.83333,-0.07,67.17
40599.875,0,81.27
40599.91667,0.03,87.73
40599.95833,0.04,89.94
40600,0.07,96.72
40600.04167,0.12,108.58
40600.08333,0.15,116.02
40600.125,0.15,116.02
40600.16667,0.19,126.33
40600.20833,0.26,145.43
40600.25,0.32,162.86
40600.29167,0.39,184.45
40600.33333,0.42,194.12
40600.375,0.41,190.87
40600.41667,0.3,156.94
40600.45833,0.22,134.35
40600.5,0.12,108.58
40600.54167,0.04,89.94
40600.58333,-0.06,69.1
40600.625,-0.13,56.15
40600.66667,-0.17,49.35
40600.70833,-0.2,44.54
40600.75,-0.21,42.99
40600.79167,-0.2,44.54
40600.83333,-0.17,49.35
40600.875,-0.15,52.69
40600.91667,-0.08,65.26
40600.95833,-0.01,79.18
40601,0.03,87.73
40601.04167,0.08,99.04
40601.08333,0.12,108.58
40601.125,0.15,116.02
40601.16667,0.17,121.12
40601.20833,0.23,137.08
40601.25,0.22,134.35
40601.29167,0.3,156.94
40601.33333,0.35,171.95
40601.375,0.3,156.94
40601.41667,0.22,134.35
40601.45833,0.32,162.86
40601.5,0.29,154.02
40601.54167,0.18,123.71
40601.58333,0.08,99.04
40601.625,0.01,83.4
40601.66667,-0.08,65.26
40601.70833,-0.16,51.01
40601.75,-0.19,46.11
40601.79167,-0.22,41.47
40601.83333,-0.23,39.97
40601.875,-0.21,42.99
40601.91667,-0.15,52.69
40601.95833,-0.09,63.39
40602,0.04,89.94
40602.04167,0.14,113.52
40602.08333,0.2,128.98
40602.125,0.25,142.62
40602.16667,0.24,139.84
40602.20833,0.24,139.84
40602.25,0.25,142.62
40602.29167,0.22,134.35
40602.33333,0.26,145.43
40602.375,0.32,162.86
40602.41667,0.32,162.86
40602.45833,0.44,200.7
40602.5,0.45,204.03
40602.54167,0.38,181.29
40602.58333,0.29,154.02
40602.625,0.25,142.62
40602.66667,0.14,113.52
40602.70833,0.03,87.73
40602.75,0.02,85.55
40602.79167,-0.05,71.06
40602.83333,-0.1,61.54
40602.875,-0.13,56.15
40602.91667,-0.1,61.54
40602.95833,-0.01,79.18
40603,0.1,103.76
40603.04167,0.24,139.84
40603.08333,0.4,187.65
40603.125,0.41,190.87
40603.16667,0.45,204.03
40603.20833,0.46,207.39
40603.25,0.35,171.95
40603.29167,0.31,159.89
40603.33333,0.32,162.86
40603.375,0.3,156.94
40603.41667,0.28,151.13
40603.45833,0.41,190.87
40603.5,0.5,221.1
40603.54167,0.59,253.54
40603.58333,0.58,249.83
40603.625,0.53,231.67
40603.66667,0.43,197.4
40603.70833,0.27,148.27
40603.75,0.14,113.52
40603.79167,0.03,87.73
40603.83333,-0.06,69.1
40603.875,-0.1,61.54
40603.91667,-0.11,59.71
40603.95833,-0.08,65.26
40604,0.07,96.72
40604.04167,0.24,139.84
40604.08333,0.41,190.87
40604.125,0.5,221.1
40604.16667,0.53,231.67
40604.20833,0.52,228.11
40604.25,0.43,197.4
40604.29167,0.33,165.87
40604.33333,0.28,151.13
40604.375,0.24,139.84
40604.41667,0.21,131.65
40604.45833,0.35,171.95
40604.5,0.47,210.77
40604.54167,0.54,235.24
40604.58333,0.54,235.24
40604.625,0.6,257.29
40604.66667,0.46,207.39
40604.70833,0.3,156.94
40604.75,0.21,131.65
40604.79167,0.06,94.43
40604.83333,-0.06,69.1
40604.875,-0.14,54.41
40604.91667,-0.19,46.11
40604.95833,-0.17,49.35
40605,-0.1,61.54
40605.04167,0.04,89.94
40605.08333,0.25,142.62
40605.125,0.4,187.65
40605.16667,0.45,204.03
40605.20833,0.45,204.03
40605.25,0.36,175.04
40605.29167,0.23,137.08
40605.33333,0.11,106.15
40605.375,0.02,85.55
40605.41667,-0.06,69.1
40605.45833,-0.05,71.06
40605.5,0.08,99.04
40605.54167,0.23,137.08
40605.58333,0.41,190.87
40605.625,0.47,210.77
40605.66667,0.52,228.11
40605.70833,0.46,207.39
40605.75,0.33,165.87
40605.79167,0.16,118.56
40605.83333,0.01,83.4
40605.875,-0.12,57.92
40605.91667,-0.2,44.54
40605.95833,-0.24,38.51
40606,-0.24,38.51
40606.04167,-0.16,51.01
40606.08333,0.09,101.38
40606.125,0.28,151.13
40606.16667,0.43,197.4
40606.20833,0.54,235.24
40606.25,0.44,200.7
40606.29167,0.34,168.9
40606.33333,0.13,111.03
40606.375,0,81.27
40606.41667,-0.08,65.26
40606.45833,-0.14,54.41
40606.5,-0.13,56.15
40606.54167,0.01,83.4
40606.58333,0.21,131.65
40606.625,0.4,187.65
40606.66667,0.51,224.59
40606.70833,0.53,231.67
40606.75,0.42,194.12
40606.79167,0.25,142.62
40606.83333,0.11,106.15
40606.875,-0.06,69.1
40606.91667,-0.19,46.11
40606.95833,-0.26,35.65
40607,-0.3,30.28
40607.04167,-0.25,37.07
40607.08333,-0.07,67.17
40607.125,0.15,116.02
40607.16667,0.33,165.87
40607.20833,0.46,207.39
40607.25,0.43,197.4
40607.29167,0.32,162.86
40607.33333,0.11,106.15
40607.375,-0.09,63.39
40607.41667,-0.15,52.69
40607.45833,-0.21,42.99
40607.5,-0.27,34.27
40607.54167,-0.17,49.35
40607.58333,0,81.27
40607.625,0.2,128.98
40607.66667,0.43,197.4
40607.70833,0.52,228.11
40607.75,0.43,197.4
40607.79167,0.3,156.94
40607.83333,0.14,113.52
40607.875,0,81.27
40607.91667,-0.14,54.41
40607.95833,-0.25,37.07
40608,-0.27,34.27
40608.04167,-0.28,32.91
40608.08333,-0.13,56.15
40608.125,0.12,108.58
40608.16667,0.35,171.95
40608.20833,0.47,210.77
40608.25,0.54,235.24
40608.29167,0.43,197.4
40608.33333,0.22,134.35
40608.375,-0.01,79.18
40608.41667,-0.14,54.41
40608.45833,-0.2,44.54
40608.5,-0.26,35.65
40608.54167,-0.24,38.51
40608.58333,-0.12,57.92
40608.625,0.14,113.52
40608.66667,0.37,178.15
40608.70833,0.52,228.11
40608.75,0.59,253.54
40608.79167,0.46,207.39
40608.83333,0.32,162.86
40608.875,0.16,118.56
40608.91667,-0.01,79.18
40608.95833,-0.13,56.15
40609,-0.2,44.54
40609.04167,-0.24,38.51
40609.08333,-0.12,57.92
40609.125,0.15,116.02
40609.16667,0.35,171.95
40609.20833,0.54,235.24
40609.25,0.6,257.29
40609.29167,0.53,231.67
40609.33333,0.4,187.65
40609.375,0.25,142.62
40609.41667,0.04,89.94
40609.45833,-0.09,63.39
40609.5,-0.19,46.11
40609.54167,-0.24,38.51
40609.58333,-0.13,56.15
40609.625,0.09,101.38
40609.66667,0.33,165.87
40609.70833,0.58,249.83
40609.75,0.61,261.06
40609.79167,0.57,246.14
40609.83333,0.49,217.63
40609.875,0.31,159.89
40609.91667,0.12,108.58
40609.95833,-0.01,79.18
40610,-0.11,59.71
40610.04167,-0.14,54.41
40610.08333,-0.05,71.06
40610.125,0.13,111.03
40610.16667,0.33,165.87
40610.20833,0.51,224.59
40610.25,0.64,272.53
40610.29167,0.59,253.54
40610.33333,0.4,187.65
40610.375,0.18,123.71
40610.41667,0.08,99.04
40610.45833,-0.14,54.41
40610.5,-0.23,39.97
40610.54167,-0.29,31.58
40610.58333,-0.27,34.27
40610.625,-0.14,54.41
40610.66667,0.07,96.72
40610.70833,0.3,156.94
40610.75,0.45,204.03
40610.79167,0.48,214.19
40610.83333,0.41,190.87
40610.875,0.3,156.94
40610.91667,0.14,113.52
40610.95833,0.01,83.4
40611,-0.1,61.54
40611.04167,-0.15,52.69
40611.08333,-0.16,51.01
40611.125,0.01,83.4
40611.16667,0.19,126.33
40611.20833,0.42,194.12
40611.25,0.54,235.24
40611.29167,0.52,228.11
40611.33333,0.39,184.45
40611.375,0.21,131.65
40611.41667,0.03,87.73
40611.45833,-0.08,65.26
40611.5,-0.15,52.69
40611.54167,-0.23,39.97
40611.58333,-0.28,32.91
40611.625,-0.22,41.47
40611.66667,0.07,96.72
40611.70833,0.16,118.56
40611.75,0.37,178.15
40611.79167,0.42,194.12
40611.83333,0.4,187.65
40611.875,0.31,159.89
40611.91667,0.18,123.71
40611.95833,0.08,99.04
40612,-0.04,73.05
40612.04167,-0.1,61.54
40612.08333,-0.1,61.54
40612.125,0.02,85.55
40612.16667,0.19,126.33
40612.20833,0.34,168.9
40612.25,0.49,217.63
40612.29167,0.48,214.19
40612.33333,0.41,190.87
40612.375,0.28,151.13
40612.41667,0.13,111.03
40612.45833,-0.01,79.18
40612.5,-0.16,51.01
40612.54167,-0.25,37.07
40612.58333,-0.32,27.76
40612.625,-0.35,24.18
40612.66667,-0.27,34.27
40612.70833,-0.09,63.39
40612.75,0.07,96.72
40612.79167,0.23,137.08
40612.83333,0.33,165.87
40612.875,0.27,148.27
40612.91667,0.2,128.98
40612.95833,0.12,108.58
40613,0.02,85.55
40613.04167,-0.06,69.1
40613.08333,-0.05,71.06
40613.125,0.05,92.17
40613.16667,0.15,116.02
40613.20833,0.29,154.02
40613.25,0.45,204.03
40613.29167,0.53,231.67
40613.33333,0.44,200.7
40613.375,0.37,178.15
40613.41667,0.25,142.62
40613.45833,0.06,94.43
40613.5,-0.07,67.17
40613.54167,-0.17,49.35
40613.58333,-0.25,37.07
40616.625,0.17,121.12
40616.66667,0.15,116.02
40616.70833,0.06,94.43
40616.75,-0.02,77.11
40616.79167,0.08,99.04
40616.83333,0.15,116.02
40616.875,0.04,89.94
40616.91667,0.21,131.65
40616.95833,0.45,204.03
40617,0.44,200.7
40617.04167,0.59,253.54
40617.08333,0.67,284.25
40617.125,0.66,280.31
40617.16667,0.6,257.29
40617.20833,0.72,304.33
40617.25,0.65,276.41
40617.29167,0.74,312.56
40617.33333,0.6,257.29
40617.375,0.66,280.31
40617.41667,0.62,264.85
40617.45833,0.65,276.41
40617.5,0.76,320.89
40617.54167,0.62,264.85
40617.58333,0.55,238.85
40617.625,0.45,204.03
40617.66667,0.3,156.94
40617.70833,0.26,145.43
40617.75,0.16,118.56
40617.79167,0.08,99.04
40617.83333,0.08,99.04
40617.875,0.14,113.52
40617.91667,0.19,126.33
40617.95833,0.29,154.02
40618,0.6,257.29
40618.04167,0.7,296.22
40618.08333,0.73,308.43
40618.125,0.86,364.21
40618.16667,0.71,300.26
40618.20833,0.7,296.22
40618.25,0.84,355.33
40618.29167,0.64,272.53
40618.33333,0.67,284.25
40618.375,0.73,308.43
40618.41667,0.69,292.2
40618.45833,0.83,350.92
40618.5,0.88,373.2
40618.54167,0.84,355.33
40618.58333,0.85,359.75
40618.625,0.72,304.33
40618.66667,0.56,242.48
40618.70833,0.43,197.4
40618.75,0.25,142.62
40618.79167,0.14,113.52
40618.83333,0.1,103.76
40618.875,0.04,89.94
40618.91667,0.07,96.72
40618.95833,0.2,128.98
40619,0.29,154.02
40619.04167,0.48,214.19
40619.08333,0.63,268.68
40619.125,0.69,292.2
40619.16667,0.69,292.2
40619.20833,0.64,272.53
40619.25,0.59,253.54
40619.29167,0.5,221.1
40619.33333,0.38,181.29
40619.375,0.39,184.45
40619.41667,0.38,181.29
40619.45833,0.42,194.12
40619.5,0.59,253.54
40619.54167,0.67,284.25
40619.58333,0.78,329.33
40619.625,0.78,329.33
40619.66667,0.68,288.21
40619.70833,0.52,228.11
40619.75,0.39,184.45
40619.79167,0.19,126.33
40619.83333,0.07,96.72
40619.875,-0.02,77.11
40619.91667,-0.07,67.17
40619.95833,-0.01,79.18
40620,0.1,103.76
40620.04167,0.31,159.89
40620.08333,0.5,221.1
40620.125,0.69,292.2
40620.16667,0.71,300.26
40620.20833,0.63,268.68
40620.25,0.54,235.24
40620.29167,0.38,181.29
40620.33333,0.2,128.98
40620.375,0.08,99.04
40620.41667,0.11,106.15
40620.45833,0.11,106.15
40620.5,0.3,156.94
40620.54167,0.5,221.1
40620.58333,0.64,272.53
40620.625,0.75,316.71
40620.66667,0.8,337.89
40620.70833,0.66,280.31
40620.75,0.5,221.1
40620.79167,0.3,156.94
40620.83333,0.11,106.15
40620.875,-0.04,73.05
40620.91667,-0.11,59.71
40620.95833,-0.13,56.15
40621,-0.05,71.06
40621.04167,0.12,108.58
40621.08333,0.5,221.1
40621.125,0.69,292.2
40621.16667,0.74,312.56
40621.20833,0.83,350.92
40621.25,0.69,292.2
40621.29167,0.54,235.24
40621.33333,0.36,175.04
40621.375,0.14,113.52
40621.41667,0.08,99.04
40621.45833,0.07,96.72
40621.5,0.2,128.98
40621.54167,0.36,175.04
40621.58333,0.58,249.83
40621.625,0.77,325.1
40621.66667,0.89,377.74
40621.70833,0.96,410.27
40621.75,0.75,316.71
40621.79167,0.55,238.85
40621.83333,0.35,171.95
40621.875,0.14,113.52
40621.91667,0.06,94.43
40621.95833,-0.05,71.06
40622,-0.06,69.1
40622.04167,0.14,113.52
40622.08333,0.42,194.12
40622.125,0.69,292.2
40622.16667,0.75,316.71
40622.20833,0.84,355.33
40622.25,0.74,312.56
40622.29167,0.51,224.59
40622.33333,0.29,154.02
40622.375,0.15,116.02
40622.41667,-0.04,73.05
40622.45833,-0.12,57.92
40622.5,-0.11,59.71
40622.54167,0.03,87.73
40622.58333,0.29,154.02
40622.625,0.63,268.68
40622.66667,0.79,333.6
40622.70833,0.97,415.02
40622.75,0.88,373.2
40622.79167,0.68,288.21
40622.83333,0.51,224.59
40622.875,0.32,162.86
40622.91667,0.13,111.03
40622.95833,0.02,85.55
40623,0,81.27
40623.04167,0.11,106.15
40623.08333,0.46,207.39
40623.125,0.75,316.71
40623.16667,0.8,337.89
40623.20833,0.94,400.84
40623.25,0.89,377.74
40623.29167,0.69,292.2
40623.33333,0.48,214.19
40623.375,0.27,148.27
40623.41667,0.09,101.38
40623.45833,-0.03,75.07
40623.5,-0.08,65.26
40623.54167,-0.07,67.17
40623.58333,0.08,99.04
40623.625,0.33,165.87
40623.66667,0.67,284.25
40623.70833,0.98,419.81
40623.75,0.9,382.3
40623.79167,0.8,337.89
40623.83333,0.69,292.2
40623.875,0.47,210.77
40623.91667,0.3,156.94
40623.95833,0.17,121.12
40624,0.11,106.15
40624.04167,0.17,121.12
40624.08333,0.35,171.95
40624.125,0.63,268.68
40624.16667,0.83,350.92
40624.20833,0.95,405.54
40624.25,0.95,405.54
40624.29167,0.79,333.6
40624.33333,0.6,257.29
40624.375,0.38,181.29
40624.41667,0.14,113.52
40624.45833,-0.05,71.06
40624.5,-0.09,63.39
40624.54167,-0.13,56.15
40624.58333,-0.05,71.06
40624.625,0.13,111.03
40624.66667,0.43,197.4
40624.70833,0.76,320.89
40624.75,0.79,333.6
40624.79167,0.81,342.21
40624.83333,0.77,325.1
40624.875,0.62,264.85
40624.91667,0.48,214.19
40624.95833,0.32,162.86
40625,0.2,128.98
40625.04167,0.2,128.98
40625.08333,0.32,162.86
40625.125,0.6,257.29
40625.16667,0.81,342.21
40625.20833,0.93,396.16
40625.25,1.03,444.14
40625.29167,0.99,424.62
40625.33333,0.69,292.2
40625.375,0.49,217.63
40625.41667,0.27,148.27
40625.45833,0.05,92.17
40625.5,-0.05,71.06
40625.54167,-0.13,56.15
40625.58333,-0.12,57.92
40625.625,-0.07,67.17
40625.66667,0.06,94.43
40625.70833,0.31,159.89
40625.75,0.52,228.11
40625.79167,0.59,253.54
40625.83333,0.63,268.68
40625.875,0.58,249.83
40625.91667,0.47,210.77
40625.95833,0.35,171.95
40626,0.28,151.13
40626.04167,0.26,145.43
40626.08333,0.31,159.89
